# synthetic scope export - see gen_synthetic.py (provenance: synthetic)
time_s,volts
0.557600,0.02440
0.557800,0.03694
0.558000,0.04365
0.558200,0.03845
0.558400,0.02283
0.558600,0.03880
0.558800,0.08139
0.559000,0.04323
0.559200,0.02294
0.559400,0.06211
0.559600,0.04674
0.559800,0.05185
0.560000,0.05346
0.560200,0.04851
0.560400,0.04258
0.560600,0.04554
0.560800,0.03380
0.561000,0.05895
0.561200,0.04458
0.561400,0.01941
0.561600,0.04255
0.561800,0.02603
0.562000,0.03965
0.562200,0.04664
0.562400,0.03678
0.562600,0.04442
0.562800,0.02529
0.563000,0.04143
0.563200,0.02324
0.563400,0.03666
0.563600,0.02999
0.563800,0.05124
0.564000,0.03944
0.564200,0.02517
0.564400,0.05538
0.564600,0.02231
0.564800,0.02726
0.565000,0.02269
0.565200,0.04125
0.565400,0.05321
0.565600,0.04881
0.565800,0.03185
0.566000,0.03661
0.566200,0.05253
0.566400,0.03055
0.566600,0.03930
0.566800,0.04573
0.567000,0.03177
0.567200,0.03526
0.567400,0.05541
0.567600,0.02482
0.567800,0.04528
0.568000,0.03907
0.568200,0.02878
0.568400,0.04244
0.568600,0.06887
0.568800,0.04026
0.569000,0.03960
0.569200,0.04310
0.569400,0.03801
0.569600,0.03283
0.569800,0.04301
0.570000,0.04772
0.570200,0.02490
0.570400,0.03692
0.570600,0.04337
0.570800,0.04985
0.571000,0.01913
0.571200,0.03876
0.571400,0.03417
0.571600,0.02738
0.571800,0.05532
0.572000,0.02145
0.572200,0.04966
0.572400,0.03636
0.572600,0.05194
0.572800,0.03256
0.573000,0.05156
0.573200,0.03201
0.573400,0.03960
0.573600,0.02787
0.573800,0.02723
0.574000,0.02005
0.574200,0.05404
0.574400,0.02796
0.574600,0.03418
0.574800,0.06309
0.575000,0.01680
0.575200,0.05400
0.575400,0.05481
0.575600,0.01787
0.575800,0.04252
0.576000,0.02651
0.576200,0.05326
0.576400,0.03961
0.576600,0.02507
0.576800,0.02881
0.577000,0.02303
0.577200,0.03480
0.577400,0.03173
0.577600,0.02800
0.577800,0.02276
0.578000,0.02763
0.578200,0.06152
0.578400,0.02443
0.578600,0.02534
0.578800,0.05794
0.579000,0.04509
0.579200,0.05389
0.579400,0.05530
0.579600,0.04706
0.579800,0.03901
0.580000,0.04645
0.580200,0.04355
0.580400,0.04149
0.580600,0.04587
0.580800,0.02542
0.581000,0.05332
0.581200,0.05947
0.581400,0.01969
0.581600,0.03940
0.581800,0.02837
0.582000,0.04036
0.582200,0.03790
0.582400,0.04392
0.582600,0.04759
0.582800,0.03958
0.583000,0.01390
0.583200,0.03743
0.583400,0.01199
0.583600,0.04868
0.583800,0.03596
0.584000,0.03984
0.584200,0.03564
0.584400,0.01272
0.584600,0.04316
0.584800,0.04421
0.585000,0.02812
0.585200,0.03546
0.585400,0.05573
0.585600,0.04333
0.585800,0.03273
0.586000,0.02452
0.586200,0.03664
0.586400,0.05355
0.586600,0.04599
0.586800,0.04275
0.587000,0.06661
0.587200,0.03186
0.587400,0.02555
0.587600,0.05238
0.587800,0.01606
0.588000,0.01678
0.588200,0.04873
0.588400,0.05348
0.588600,0.03696
0.588800,0.04137
0.589000,0.05883
0.589200,0.03179
0.589400,0.05603
0.589600,0.03887
0.589800,0.05180
0.590000,0.03132
0.590200,0.04110
0.590400,0.04237
0.590600,0.01450
0.590800,0.04597
0.591000,0.02154
0.591200,0.05376
0.591400,0.03857
0.591600,0.03216
0.591800,0.02215
0.592000,0.04665
0.592200,0.04529
0.592400,0.04469
0.592600,0.04783
0.592800,0.04587
0.593000,0.04527
0.593200,0.04762
0.593400,0.01540
0.593600,0.02945
0.593800,0.03839
0.594000,0.03181
0.594200,0.05356
0.594400,0.03927
0.594600,0.04152
0.594800,0.02553
0.595000,0.03036
0.595200,0.04641
0.595400,0.02498
0.595600,0.05515
0.595800,0.02611
0.596000,0.03694
0.596200,0.04618
0.596400,0.05067
0.596600,0.03666
0.596800,0.03549
0.597000,0.02957
0.597200,0.03534
0.597400,0.06282
0.597600,0.03572
0.597800,0.01664
0.598000,0.04018
0.598200,0.03014
0.598400,0.03498
0.598600,0.03472
0.598800,0.02902
0.599000,0.04717
0.599200,0.04630
0.599400,0.04397
0.599600,0.04737
0.599800,0.02205
0.600000,0.03319
0.600200,0.02718
0.600400,0.06228
0.600600,0.06330
0.600800,0.04008
0.601000,0.05533
0.601200,0.03721
0.601400,0.03767
0.601600,0.02530
0.601800,0.03468
0.602000,0.06269
0.602200,0.05259
0.602400,0.04543
0.602600,0.02941
0.602800,0.03906
0.603000,0.03645
0.603200,4.69345
0.603400,4.70513
0.603600,4.70540
0.603800,4.71394
0.604000,4.68391
0.604200,4.70317
0.604400,4.68483
0.604600,4.68953
0.604800,4.69678
0.605000,4.70363
0.605200,4.72309
0.605400,4.71667
0.605600,4.67445
0.605800,4.71039
0.606000,4.69353
0.606200,4.68948
0.606400,4.69946
0.606600,4.69113
0.606800,4.69660
0.607000,4.68730
0.607200,4.70139
0.607400,4.69111
0.607600,4.67446
0.607800,4.70273
0.608000,4.69157
0.608200,4.71091
0.608400,4.71115
0.608600,4.69059
0.608800,4.68396
0.609000,4.69091
0.609200,4.68549
0.609400,4.72548
0.609600,4.69737
0.609800,4.70228
0.610000,4.69425
0.610200,4.71203
0.610400,4.72010
0.610600,4.67560
0.610800,4.68651
0.611000,4.68499
0.611200,4.70201
0.611400,4.68917
0.611600,4.68300
0.611800,4.68555
0.612000,4.70062
0.612200,4.68688
0.612400,4.71428
0.612600,4.71544
0.612800,4.69408
0.613000,4.69939
0.613200,4.71843
0.613400,4.68708
0.613600,4.68590
0.613800,4.70334
0.614000,4.70097
0.614200,4.69806
0.614400,4.70005
0.614600,4.71976
0.614800,4.69605
0.615000,4.69138
0.615200,4.71349
0.615400,4.70953
0.615600,4.70017
0.615800,4.71800
0.616000,4.70609
0.616200,4.71130
0.616400,4.67655
0.616600,4.67611
0.616800,4.70850
0.617000,4.70543
0.617200,4.70174
0.617400,4.71116
0.617600,4.71260
0.617800,4.70436
0.618000,4.68936
0.618200,4.69876
0.618400,4.71187
0.618600,4.69279
0.618800,4.68430
0.619000,4.69815
0.619200,4.69306
0.619400,4.68253
0.619600,4.70294
0.619800,4.68780
0.620000,4.68676
0.620200,4.71110
0.620400,4.70562
0.620600,4.71191
0.620800,4.69213
0.621000,4.70445
0.621200,4.70754
0.621400,4.68965
0.621600,4.68637
0.621800,4.68854
0.622000,4.70558
0.622200,4.70554
0.622400,4.71635
0.622600,4.69512
0.622800,4.68440
0.623000,4.70774
0.623200,4.71464
0.623400,4.71740
0.623600,4.71342
0.623800,4.69753
0.624000,4.70799
0.624200,4.68173
0.624400,4.69210
0.624600,4.69285
0.624800,4.72470
0.625000,4.69130
0.625200,4.71277
0.625400,4.71160
0.625600,4.69285
0.625800,4.68346
0.626000,4.70791
0.626200,4.68979
0.626400,4.70053
0.626600,4.71036
0.626800,4.70240
0.627000,4.72785
0.627200,4.69146
0.627400,4.71484
0.627600,4.70084
0.627800,4.69776
0.628000,4.70961
0.628200,4.69530
0.628400,4.71069
0.628600,4.68933
0.628800,4.69515
0.629000,4.70421
0.629200,4.68135
0.629400,4.69342
0.629600,4.68460
0.629800,4.67906
0.630000,4.70635
0.630200,4.70480
0.630400,4.70163
0.630600,4.70463
0.630800,4.69721
0.631000,4.69493
0.631200,4.70757
0.631400,4.70588
0.631600,4.70293
0.631800,4.67694
0.632000,4.69197
0.632200,4.68925
0.632400,4.72009
0.632600,4.71099
0.632800,4.71374
0.633000,4.69474
0.633200,4.69822
0.633400,4.68730
0.633600,4.71049
0.633800,4.70172
0.634000,4.69357
0.634200,4.69491
0.634400,4.70307
0.634600,4.71485
0.634800,4.71958
0.635000,4.68989
0.635200,4.71108
0.635400,4.71227
0.635600,4.69308
0.635800,4.71578
0.636000,4.71787
0.636200,4.70036
0.636400,4.71026
0.636600,4.68736
0.636800,4.69169
0.637000,4.69447
0.637200,4.69404
0.637400,4.70234
0.637600,4.71420
0.637800,4.69543
0.638000,4.69469
0.638200,4.71419
0.638400,4.71494
0.638600,4.69681
0.638800,4.71346
0.639000,4.68358
0.639200,4.68603
0.639400,4.68535
0.639600,4.72281
0.639800,4.68306
0.640000,4.71031
0.640200,4.68948
0.640400,4.68916
0.640600,4.68481
0.640800,4.72720
0.641000,4.69798
0.641200,4.70581
0.641400,4.70252
0.641600,4.68840
0.641800,4.70456
0.642000,4.69570
0.642200,4.68955
0.642400,4.70828
0.642600,4.69740
0.642800,4.70535
0.643000,4.70157
0.643200,4.69338
0.643400,4.68776
0.643600,4.69831
0.643800,4.69152
0.644000,4.67660
0.644200,4.70469
0.644400,4.69684
0.644600,4.70173
0.644800,4.71675
0.645000,4.70877
0.645200,4.68733
0.645400,4.69634
0.645600,4.71202
0.645800,4.70688
0.646000,4.71090
0.646200,4.69924
0.646400,4.70453
0.646600,4.70404
0.646800,4.70987
0.647000,4.69312
0.647200,4.68333
0.647400,4.69454
0.647600,4.70798
0.647800,4.69944
0.648000,4.72568
0.648200,4.70139
0.648400,4.69880
0.648600,4.70023
0.648800,4.69116
0.649000,4.70256
0.649200,4.70050
0.649400,4.69953
0.649600,4.71787
0.649800,4.69589
0.650000,4.71156
0.650200,4.71568
0.650400,4.69285
0.650600,4.70367
0.650800,4.69467
0.651000,4.70415
0.651200,4.71968
0.651400,4.70562
0.651600,4.69650
0.651800,4.70284
0.652000,4.69281
0.652200,4.70931
0.652400,4.69949
0.652600,4.68403
0.652800,4.69938
0.653000,4.68890
0.653200,4.68403
0.653400,4.71340
0.653600,4.69775
0.653800,4.70591
0.654000,4.71810
0.654200,4.69887
0.654400,4.68105
0.654600,4.68483
0.654800,4.69131
0.655000,4.69460
0.655200,4.71206
0.655400,4.67337
0.655600,4.70905
0.655800,4.71172
0.656000,4.69117
0.656200,4.70213
0.656400,4.69867
0.656600,4.72582
0.656800,4.70243
0.657000,4.68734
0.657200,4.71354
0.657400,4.69612
0.657600,4.68946
0.657800,4.70136
0.658000,4.70062
0.658200,4.68982
0.658400,4.70571
0.658600,4.68880
0.658800,4.71759
0.659000,4.71549
0.659200,4.70696
0.659400,4.68525
0.659600,4.70728
0.659800,4.68375
0.660000,4.70469
0.660200,4.70771
0.660400,4.69584
0.660600,4.70077
0.660800,4.69371
0.661000,4.69176
0.661200,4.69135
0.661400,4.69935
0.661600,4.70708
0.661800,4.69575
0.662000,4.70380
0.662200,4.71100
0.662400,4.71432
0.662600,4.70355
0.662800,4.69607
0.663000,4.68891
0.663200,4.68692
0.663400,4.69414
0.663600,4.68898
0.663800,4.71014
0.664000,4.71612
0.664200,4.71608
0.664400,4.68746
0.664600,4.70498
0.664800,4.71517
0.665000,4.69717
0.665200,4.69164
0.665400,4.69872
0.665600,4.71119
0.665800,4.72288
0.666000,4.69208
0.666200,4.68713
0.666400,4.70989
0.666600,4.70659
0.666800,4.69014
0.667000,4.70284
0.667200,4.70540
0.667400,4.67402
0.667600,4.69886
0.667800,4.71300
0.668000,4.70759
0.668200,4.68851
0.668400,4.69468
0.668600,4.71548
0.668800,4.69119
0.669000,4.71124
0.669200,4.71012
0.669400,4.70416
0.669600,4.72948
0.669800,4.70117
0.670000,4.70083
0.670200,4.71127
0.670400,4.70453
0.670600,4.69483
0.670800,4.68924
0.671000,4.70389
0.671200,4.69374
0.671400,4.69091
0.671600,4.69228
0.671800,4.70334
0.672000,4.72015
0.672200,4.70445
0.672400,4.69950
0.672600,4.69360
0.672800,4.69694
0.673000,4.71753
0.673200,4.68277
0.673400,4.71170
0.673600,4.68502
0.673800,4.70085
0.674000,4.68993
0.674200,4.70990
0.674400,4.69293
0.674600,4.70849
0.674800,4.69132
0.675000,4.70289
0.675200,4.70690
0.675400,4.69642
0.675600,4.71540
0.675800,4.71631
0.676000,4.69913
0.676200,4.72220
0.676400,4.67633
0.676600,4.69366
0.676800,4.70866
0.677000,4.69100
0.677200,4.69588
0.677400,4.69537
0.677600,4.66427
0.677800,4.72362
0.678000,4.70177
0.678200,4.70297
0.678400,4.70404
0.678600,4.70015
0.678800,4.69320
0.679000,4.71100
0.679200,4.70925
0.679400,4.69646
0.679600,4.69819
0.679800,4.70665
0.680000,4.68838
0.680200,4.71870
0.680400,4.69829
0.680600,4.70011
0.680800,4.68690
0.681000,4.69525
0.681200,4.72528
0.681400,4.69694
0.681600,4.69276
0.681800,4.71876
0.682000,4.69457
0.682200,4.69765
0.682400,4.69906
0.682600,4.71120
0.682800,4.71288
0.683000,4.68899
0.683200,4.67841
0.683400,4.70523
0.683600,4.70068
0.683800,4.69736
0.684000,4.71877
0.684200,4.68048
0.684400,4.69106
0.684600,4.70792
0.684800,4.71591
0.685000,4.68781
0.685200,4.70595
0.685400,4.71456
0.685600,4.69700
0.685800,4.67436
0.686000,4.72865
0.686200,4.70129
0.686400,4.69348
0.686600,4.70680
0.686800,4.69320
0.687000,4.68051
0.687200,4.69477
0.687400,4.70314
0.687600,4.69837
0.687800,4.67243
0.688000,4.67747
0.688200,4.68377
0.688400,4.70817
0.688600,4.70950
0.688800,4.71439
0.689000,4.69777
0.689200,4.70022
0.689400,4.69775
0.689600,4.69590
0.689800,4.69490
0.690000,4.69776
0.690200,4.69127
0.690400,4.71873
0.690600,4.69552
0.690800,4.68671
0.691000,4.71085
0.691200,4.69970
0.691400,4.72009
0.691600,4.69383
0.691800,4.70559
0.692000,4.71371
0.692200,4.70980
0.692400,4.72304
0.692600,4.69225
0.692800,4.71006
0.693000,4.68537
0.693200,4.70264
0.693400,4.72908
0.693600,4.71613
0.693800,4.69046
0.694000,4.69652
0.694200,4.71354
0.694400,4.69004
0.694600,4.70580
0.694800,4.69476
0.695000,4.69645
0.695200,4.69319
0.695400,4.70284
0.695600,4.69155
0.695800,4.70599
0.696000,4.69870
0.696200,4.68834
0.696400,4.70535
0.696600,4.68596
0.696800,4.68714
0.697000,4.70169
0.697200,4.68517
0.697400,4.70913
0.697600,4.69840
0.697800,4.71549
0.698000,4.69160
0.698200,4.69360
0.698400,4.70383
0.698600,4.70582
0.698800,4.69975
0.699000,4.69527
0.699200,4.70175
0.699400,4.70824
0.699600,4.71444
0.699800,4.69925
0.700000,4.69570
0.700200,4.71601
0.700400,4.73114
0.700600,4.70640
0.700800,4.68660
0.701000,4.69963
0.701200,4.70140
0.701400,4.70692
0.701600,4.67505
0.701800,4.67507
0.702000,4.69174
0.702200,4.71565
0.702400,4.71123
0.702600,4.69077
0.702800,4.71033
0.703000,4.69923
0.703200,4.71966
0.703400,0.05000
0.703600,0.04285
0.703800,0.03673
0.704000,0.04963
0.704200,0.03796
0.704400,0.04730
0.704600,0.02476
0.704800,0.03676
0.705000,0.05781
0.705200,0.04485
0.705400,0.03811
0.705600,0.04847
0.705800,0.04682
0.706000,0.05218
0.706200,0.04805
0.706400,0.05686
0.706600,0.03098
0.706800,0.02822
0.707000,0.03345
0.707200,0.05696
0.707400,0.03995
0.707600,0.02726
0.707800,0.02192
0.708000,0.04785
0.708200,0.05083
0.708400,0.03175
0.708600,0.05558
0.708800,0.06236
0.709000,0.01974
0.709200,0.02342
0.709400,0.05342
0.709600,0.04622
0.709800,0.04520
0.710000,0.02923
0.710200,0.02629
0.710400,0.03971
0.710600,0.03905
0.710800,0.03983
0.711000,0.04477
0.711200,0.02410
0.711400,0.04146
0.711600,0.03160
0.711800,0.06424
0.712000,0.04698
0.712200,0.03425
0.712400,0.04118
0.712600,0.03189
0.712800,0.03595
0.713000,0.04457
0.713200,0.01639
0.713400,0.06015
0.713600,0.01168
0.713800,0.02850
0.714000,0.06052
0.714200,0.04893
0.714400,0.04233
0.714600,0.04405
0.714800,0.03890
0.715000,0.02177
0.715200,0.02744
0.715400,0.03553
0.715600,0.03034
0.715800,0.02553
0.716000,0.02522
0.716200,0.04865
0.716400,0.04120
0.716600,0.04880
0.716800,0.05543
0.717000,0.03079
0.717200,0.02612
0.717400,0.03054
0.717600,0.03164
0.717800,0.03108
0.718000,0.04824
0.718200,0.03087
0.718400,0.03421
0.718600,0.04608
0.718800,0.04825
0.719000,0.02301
0.719200,0.03079
0.719400,0.04588
0.719600,0.04295
0.719800,0.04271
0.720000,0.02494
0.720200,0.02746
0.720400,0.05300
0.720600,0.03913
0.720800,0.03382
0.721000,0.03266
0.721200,0.01275
0.721400,0.04933
0.721600,0.05268
0.721800,0.06137
0.722000,0.04029
0.722200,0.03162
0.722400,0.04672
0.722600,0.03626
0.722800,0.04568
0.723000,0.04091
0.723200,0.02583
0.723400,0.04132
0.723600,0.06205
0.723800,0.04750
0.724000,0.01888
0.724200,0.04127
0.724400,0.02791
0.724600,0.04502
0.724800,0.06108
0.725000,0.04209
0.725200,0.04292
0.725400,0.03685
0.725600,0.03933
0.725800,0.02277
0.726000,0.03488
0.726200,0.03069
0.726400,0.04574
0.726600,0.02999
0.726800,0.04018
0.727000,0.02939
0.727200,0.05735
0.727400,0.01687
0.727600,0.03119
0.727800,0.03703
0.728000,0.04020
0.728200,0.04614
0.728400,0.01424
0.728600,0.05572
0.728800,0.02163
0.729000,0.02787
0.729200,0.04498
0.729400,0.02597
0.729600,0.04240
0.729800,0.04524
0.730000,0.02184
0.730200,0.04578
0.730400,0.03738
0.730600,0.03913
0.730800,0.04051
0.731000,0.04757
0.731200,0.03388
0.731400,0.04397
0.731600,0.04768
0.731800,0.04412
0.732000,0.05962
0.732200,0.02904
0.732400,0.04646
0.732600,0.02671
0.732800,0.06863
0.733000,0.05860
0.733200,0.06311
0.733400,0.03508
0.733600,0.05361
0.733800,0.03085
0.734000,0.04847
0.734200,0.04513
0.734400,0.04415
0.734600,0.04640
0.734800,0.05352
0.735000,0.05707
0.735200,0.03356
0.735400,0.01998
0.735600,0.02846
0.735800,0.04394
0.736000,0.02992
0.736200,0.05422
0.736400,0.06334
0.736600,0.03688
0.736800,0.04242
0.737000,0.01885
0.737200,0.04955
0.737400,0.03784
0.737600,0.02986
0.737800,0.02076
0.738000,0.02712
0.738200,0.05908
0.738400,0.04271
0.738600,0.03749
0.738800,0.03532
0.739000,0.03184
0.739200,0.01532
0.739400,0.05270
0.739600,0.05495
0.739800,0.07048
0.740000,0.05226
0.740200,0.04102
0.740400,0.03803
0.740600,0.04446
0.740800,0.04826
0.741000,0.05941
0.741200,0.03587
0.741400,0.03805
0.741600,0.05071
0.741800,0.04587
0.742000,0.04483
0.742200,0.05948
0.742400,0.05542
0.742600,0.05143
0.742800,0.03731
0.743000,0.03894
0.743200,0.04058
0.743400,0.04731
0.743600,0.01973
0.743800,0.03814
0.744000,0.05303
0.744200,0.03041
0.744400,0.03417
0.744600,0.05273
0.744800,0.02011
0.745000,0.02334
0.745200,0.01630
0.745400,0.04995
0.745600,0.06092
0.745800,0.03319
0.746000,0.02898
0.746200,0.01964
0.746400,0.02285
0.746600,0.03665
0.746800,0.04638
0.747000,0.06575
0.747200,0.01498
0.747400,0.04191
0.747600,0.05612
0.747800,0.02538
0.748000,0.04499
0.748200,0.04159
0.748400,0.06496
0.748600,0.03588
0.748800,0.04326
0.749000,0.03513
0.749200,0.03279
0.749400,0.03421
0.749600,0.04503
0.749800,0.03817
0.750000,0.05354
0.750200,0.04009
0.750400,0.03608
0.750600,0.04440
0.750800,0.04812
0.751000,0.06771
0.751200,0.05977
0.751400,0.04083
0.751600,0.05819
0.751800,0.04201
0.752000,0.06111
0.752200,0.01214
0.752400,0.04226
0.752600,0.04473
0.752800,0.04873
0.753000,0.03430
0.753200,0.01666
0.753400,0.03522
0.753600,0.04685
0.753800,0.01514
0.754000,0.05218
0.754200,0.04874
0.754400,0.03260
0.754600,0.04293
0.754800,0.05252
0.755000,0.02377
0.755200,0.04701
0.755400,0.05608
0.755600,0.04578
0.755800,0.02070
0.756000,0.03160
0.756200,0.03596
0.756400,0.02403
0.756600,0.03587
0.756800,0.04951
0.757000,0.02976
0.757200,0.01713
0.757400,0.04693
0.757600,0.04533
0.757800,0.04950
0.758000,0.03395
0.758200,0.04384
0.758400,0.02877
0.758600,0.03657
0.758800,0.03775
0.759000,0.06779
0.759200,0.02531
0.759400,0.03343
0.759600,0.02143
0.759800,0.03232
0.760000,0.04034
0.760200,0.01933
0.760400,0.04694
0.760600,0.04245
0.760800,0.04188
0.761000,0.02627
0.761200,0.05347
0.761400,0.02984
0.761600,0.02272
0.761800,0.03253
0.762000,0.05567
0.762200,0.02541
0.762400,0.05216
0.762600,0.04511
0.762800,0.03607
0.763000,0.03726
0.763200,0.03086
0.763400,0.04131
0.763600,0.05040
0.763800,0.01273
0.764000,0.04420
0.764200,0.02395
0.764400,0.04518
0.764600,0.03556
0.764800,0.06380
0.765000,0.03339
0.765200,0.03748
0.765400,0.04507
0.765600,0.06202
0.765800,0.03369
0.766000,0.05116
0.766200,0.02615
0.766400,0.03027
0.766600,0.04145
0.766800,0.04410
0.767000,0.02246
0.767200,0.04461
0.767400,0.04294
0.767600,0.05147
0.767800,0.04434
0.768000,0.05281
0.768200,0.04005
0.768400,0.03278
0.768600,0.01953
0.768800,0.03069
0.769000,0.02789
0.769200,0.04763
0.769400,0.04427
0.769600,0.04511
0.769800,0.01344
0.770000,0.03256
0.770200,0.04794
0.770400,0.04645
0.770600,0.06430
0.770800,0.06059
0.771000,0.05286
0.771200,0.02798
0.771400,0.05237
0.771600,0.02184
0.771800,0.03172
0.772000,0.05010
0.772200,0.04921
0.772400,0.04186
0.772600,0.03524
0.772800,0.04914
0.773000,0.04249
0.773200,0.03816
0.773400,0.05881
0.773600,0.04994
0.773800,0.04121
0.774000,0.06070
0.774200,0.06071
0.774400,0.01709
0.774600,0.02976
0.774800,0.01850
0.775000,0.05489
0.775200,0.04065
0.775400,0.04962
0.775600,0.03469
0.775800,0.02069
0.776000,0.03331
0.776200,0.04213
0.776400,0.05115
0.776600,0.01573
0.776800,0.04730
0.777000,0.04738
0.777200,0.03584
0.777400,0.03506
0.777600,0.05337
0.777800,0.04148
0.778000,0.04743
0.778200,0.04873
0.778400,0.04877
0.778600,0.04899
0.778800,0.04776
0.779000,0.03152
0.779200,0.05728
0.779400,0.03376
0.779600,0.02634
0.779800,0.03905
0.780000,0.04840
0.780200,0.04624
0.780400,0.01580
0.780600,0.04145
0.780800,0.02900
0.781000,0.02155
0.781200,0.05958
0.781400,0.01659
0.781600,0.04278
0.781800,0.03524
0.782000,0.00937
0.782200,0.02899
0.782400,0.05231
0.782600,0.02861
0.782800,0.03983
0.783000,0.02493
0.783200,0.05378
0.783400,0.03615
0.783600,0.03993
0.783800,0.03858
0.784000,0.02792
0.784200,0.03213
0.784400,0.03406
0.784600,0.05961
0.784800,0.05284
0.785000,0.04583
0.785200,0.05980
0.785400,0.02672
0.785600,0.03229
0.785800,0.03111
0.786000,0.04311
0.786200,0.04242
0.786400,0.02563
0.786600,0.04514
0.786800,0.03610
0.787000,0.03522
0.787200,0.04846
0.787400,0.03967
0.787600,0.05765
0.787800,0.01584
0.788000,0.03315
0.788200,0.05524
0.788400,0.03992
0.788600,0.02208
0.788800,0.04896
0.789000,0.05050
0.789200,0.03183
0.789400,0.03718
0.789600,0.04781
0.789800,0.04970
0.790000,0.04682
0.790200,0.04388
0.790400,0.02619
0.790600,0.05712
0.790800,0.02967
0.791000,0.04084
0.791200,0.03571
0.791400,0.04673
0.791600,0.03909
0.791800,0.05551
0.792000,0.04628
0.792200,0.04271
0.792400,0.03148
0.792600,0.03324
0.792800,0.05085
0.793000,0.04261
0.793200,0.04974
0.793400,0.03811
0.793600,0.04876
0.793800,0.03247
0.794000,0.02183
0.794200,0.03535
0.794400,0.04413
0.794600,0.03115
0.794800,0.02809
0.795000,0.04855
0.795200,0.04739
0.795400,0.05267
0.795600,0.04523
0.795800,0.04015
0.796000,0.05021
0.796200,0.02951
0.796400,0.04873
0.796600,0.05551
0.796800,0.05311
0.797000,0.03896
0.797200,0.03245
0.797400,0.03579
0.797600,0.03763
0.797800,0.04154
0.798000,0.03111
0.798200,0.03416
0.798400,0.03711
0.798600,0.02692
0.798800,0.03648
0.799000,0.03613
0.799200,0.02716
0.799400,0.03237
0.799600,0.04421
0.799800,0.02921
0.800000,0.02631
0.800200,0.03308
0.800400,0.03871
0.800600,0.04676
0.800800,0.03669
0.801000,0.06936
0.801200,0.06614
0.801400,0.02848
0.801600,0.03200
0.801800,0.03229
0.802000,0.04627
0.802200,0.02258
0.802400,0.05152
0.802600,0.04446
0.802800,0.03800
0.803000,0.03956
0.803200,4.69440
0.803400,4.70897
0.803600,4.69318
0.803800,4.68749
0.804000,4.70753
0.804200,4.69991
0.804400,4.74435
0.804600,4.70099
0.804800,4.71334
0.805000,4.69684
0.805200,4.70702
0.805400,4.71527
0.805600,4.69942
0.805800,4.69861
0.806000,4.70907
0.806200,4.72058
0.806400,4.71594
0.806600,4.70185
0.806800,4.69089
0.807000,4.69008
0.807200,4.69903
0.807400,4.69578
0.807600,4.69194
0.807800,4.69552
0.808000,4.70074
0.808200,4.69391
0.808400,4.70706
0.808600,4.68888
0.808800,4.68648
0.809000,4.73296
0.809200,4.69655
0.809400,4.69053
0.809600,4.72400
0.809800,4.73741
0.810000,4.69914
0.810200,4.72336
0.810400,4.70871
0.810600,4.69280
0.810800,4.70928
0.811000,4.68395
0.811200,4.69324
0.811400,4.69290
0.811600,4.69917
0.811800,4.70159
0.812000,4.70308
0.812200,4.70162
0.812400,4.69222
0.812600,4.70112
0.812800,4.69308
0.813000,4.68054
0.813200,4.71259
0.813400,4.71177
0.813600,4.71164
0.813800,4.70779
0.814000,4.67899
0.814200,4.69116
0.814400,4.68683
0.814600,4.70033
0.814800,4.69353
0.815000,4.69763
0.815200,4.70665
0.815400,4.68833
0.815600,4.70226
0.815800,4.71712
0.816000,4.69863
0.816200,4.72179
0.816400,4.68264
0.816600,4.71715
0.816800,4.69387
0.817000,4.69333
0.817200,4.69129
0.817400,4.71286
0.817600,4.70308
0.817800,4.70594
0.818000,4.69031
0.818200,4.71337
0.818400,4.70381
0.818600,4.70735
0.818800,4.69918
0.819000,4.71216
0.819200,4.69901
0.819400,4.71104
0.819600,4.69996
0.819800,4.69068
0.820000,4.71134
0.820200,4.70360
0.820400,4.68093
0.820600,4.70249
0.820800,4.71920
0.821000,4.67501
0.821200,4.69323
0.821400,4.71146
0.821600,4.71833
0.821800,4.70658
0.822000,4.69875
0.822200,4.69920
0.822400,4.69965
0.822600,4.70258
0.822800,4.69602
0.823000,4.70094
0.823200,4.69768
0.823400,4.71655
0.823600,4.68945
0.823800,4.68092
0.824000,4.68781
0.824200,4.70774
0.824400,4.68972
0.824600,4.70643
0.824800,4.68530
0.825000,4.68881
0.825200,4.68572
0.825400,4.69644
0.825600,4.69870
0.825800,4.68632
0.826000,4.69705
0.826200,4.70640
0.826400,4.69735
0.826600,4.70141
0.826800,4.69384
0.827000,4.70420
0.827200,4.69644
0.827400,4.70929
0.827600,4.68754
0.827800,4.69245
0.828000,4.69883
0.828200,4.68059
0.828400,4.69493
0.828600,4.69486
0.828800,4.69621
0.829000,4.69538
0.829200,4.71103
0.829400,4.71135
0.829600,4.69247
0.829800,4.70892
0.830000,4.70035
0.830200,4.70050
0.830400,4.70120
0.830600,4.68986
0.830800,4.71421
0.831000,4.70050
0.831200,4.69549
0.831400,4.69304
0.831600,4.73253
0.831800,4.71566
0.832000,4.69691
0.832200,4.72721
0.832400,4.72186
0.832600,4.69885
0.832800,4.69423
0.833000,4.74173
0.833200,4.69967
0.833400,4.70435
0.833600,4.70123
0.833800,4.71922
0.834000,4.70606
0.834200,4.69107
0.834400,4.72879
0.834600,4.72409
0.834800,4.73893
0.835000,4.70986
0.835200,4.70080
0.835400,4.69362
0.835600,4.68852
0.835800,4.68064
0.836000,4.70288
0.836200,4.71826
0.836400,4.70108
0.836600,4.71299
